,event_type,latitude,longitude,endlatitude,endlongitude,address,event_cause,requires_road_closure,start_datetime,end_datetime,veh_type,corridor,priority,created_date,police_station,closed_datetime,gba_identifier,zone,junction
6255,unplanned,12.9526488,77.699876,0.0,0.0,"Outer Ring Road, Salarpuria Sattva Supreme, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",others,False,2023-11-27 19:48:02.285+00,,,ORR East 1,1.0,2023-11-27 19:50:08.947951+00,HAL Old Airport,2023-11-27 21:28:00.396396+00,Bengaluru East Corporation,East Zone 1,MaratahalliBridgeJunc
6256,unplanned,12.9144023,77.624318,0.0,0.0,"Hosur Road, NR Trident Tech Park, Sector 6, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",vehicle_breakdown,False,2023-11-27 19:53:02.568+00,,private_bus,Hosur Road,1.0,2023-11-27 20:01:58.751126+00,HSR Layout,,Bengaluru South Corporation,South Zone 2,SilkBoardJunc
6257,unplanned,12.9425141,77.5254893,0.0,0.0,"Mysore Road, Pantharapalya, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",vehicle_breakdown,False,2023-11-27 20:59:11.463+00,,lcv,Mysore Road,1.0,2023-11-27 20:59:59.105762+00,Byatarayanapura,2023-11-27 21:35:34.550386+00,Bengaluru West Corporation,West Zone 1,MysoreRd-RingRdJunc(Nayandanahallii)
6258,unplanned,12.9580995,77.5535743,0.0,0.0,"Mysore Road, Valmiki Nagar, Bengaluru, Karnataka. Pin-560026 (India)",others,False,2023-11-27 21:24:56.732+00,,,Mysore Road,1.0,2023-11-27 21:26:01.378019+00,Magadi Road,,Bengaluru Central Corporation,Central Zone 2,toll gate mysore road
6259,unplanned,12.9580505,77.5535403,0.0,0.0,"Mysore Road, Valmiki Nagar, Bengaluru, Karnataka. Pin-560026 (India)",others,False,2023-11-27 21:26:33.016+00,,,Mysore Road,1.0,2023-11-27 21:27:13.79037+00,Magadi Road,,Bengaluru Central Corporation,Central Zone 2,toll gate mysore road
6260,unplanned,12.9804045,77.5719092,0.0,0.0,"Seshadri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",vehicle_breakdown,False,2023-11-27 21:28:24.551+00,,bmtc_bus,Non-corridor,0.0,2023-11-27 21:29:22.153567+00,Sheshadripuram,,Bengaluru Central Corporation,Central Zone 2,KhodaysCircle(DV UrsCircle)
6261,unplanned,12.8890739,77.6394383,0.0,0.0,"Hosur Road, AM Industrial Estate, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,2023-11-27 21:23:28.955+00,,private_bus,Hosur Road,1.0,2023-11-27 21:30:24.539023+00,Hulimavu,,Bengaluru South Corporation,South Zone 2,Kudlu Gate Junc
6262,unplanned,12.9804762,77.5719475,0.0,0.0,"Seshadri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",vehicle_breakdown,False,2023-11-27 21:29:56.631+00,,bmtc_bus,Non-corridor,0.0,2023-11-27 21:30:54.143039+00,Sheshadripuram,,Bengaluru Central Corporation,Central Zone 2,KhodaysCircle(DV UrsCircle)
6263,unplanned,12.9282977,77.5459634,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Anjaneya Nagar, Ittamadu, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",vehicle_breakdown,False,2023-11-27 22:09:25.255+00,,bmtc_bus,ORR West 1,1.0,2023-11-27 22:11:21.404119+00,Banashankari,2023-11-28 00:05:52.80291+00,Bengaluru West Corporation,West Zone 2,ItmaduJunction
6264,unplanned,13.0424115,77.5925746,0.0,0.0,"MBT Road, Chinnamari Layout, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,2023-11-27 22:16:20.793+00,,heavy_vehicle,Bellary Road 1,1.0,2023-11-27 22:19:40.476718+00,Hebbala,2023-11-27 22:48:55.618947+00,Bengaluru North Corporation,North Zone 1,HebbalFlyoverJunc
6265,unplanned,12.9734202,77.6215549,0.0,0.0,"Old Madras Road, Lido Mall, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",vehicle_breakdown,False,2023-11-27 22:23:14.815+00,,ksrtc_bus,Old Madras Road,1.0,2023-11-27 22:24:35.69714+00,Halasur,,Bengaluru Central Corporation,Central Zone 2,BegumMahalJunc
6266,unplanned,12.90672447,77.54537324,0.0,0.0,"Subramanyapura Main Road, Veerabhadra Layout, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India)",vehicle_breakdown,False,2023-11-27 22:23:51.145+00,,others,Non-corridor,0.0,2023-11-27 22:24:38.123899+00,K.S. Layout,,Bengaluru South Corporation,South Zone 1,UttarahalliJunction
6267,unplanned,12.9859417,77.5512283,0.0,0.0,"Vatal Nagaraj Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",vehicle_breakdown,False,2023-11-27 22:34:06.19+00,,private_bus,West of Chord Road,1.0,2023-11-27 22:35:31.126391+00,Rajajinagar,,Bengaluru West Corporation,West Zone 2,DhobiGhatJunc
6268,unplanned,12.955889,77.718815,0.0,0.0,"HAL Airport Road, DSR Vertex Apex, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",vehicle_breakdown,False,2023-11-27 23:28:49+00,,bmtc_bus,Varthur Road,1.0,2023-11-27 23:30:02.329244+00,Whitefield,,Bengaluru East Corporation,East Zone 1,KundanahalliGateJunc
6269,unplanned,13.039208,77.5183806,0.0,0.0,"100 Feet Road, Vivekanand Nagar, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,2023-11-27 23:32:27.12+00,,taxi,Tumkur Road,1.0,2023-11-27 23:33:40.789714+00,Peenya,2023-11-27 23:49:35.317639+00,Bengaluru West Corporation,West Zone 1,JalahalliCross(SM Circle)
6270,unplanned,13.0530554,77.593531,0.0,0.0,"Bellary Road, Embassy Crescent, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",construction,False,2023-11-27 23:47:51.045+00,,,Bellary Road 1,1.0,2023-11-27 23:49:35.226651+00,Kodigehalli,,Bengaluru North Corporation,North Zone 1,KodigehalliCross
6271,unplanned,12.9237306,77.6474668,12.923843,77.6473079,"Outer Ring Road, Heavie Halcyon, Agara, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",others,True,2023-11-28 00:14:07.32+00,,,ORR East 1,1.0,2023-11-28 00:19:34.683929+00,HSR Layout,2023-11-28 00:38:33.953398+00,Bengaluru South Corporation,South Zone 2,AgaraJunction
6272,unplanned,13.0410608,77.6168504,0.0,0.0,"MBT Road, Hanging Gardens, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",vehicle_breakdown,False,2023-11-28 01:18:14.183+00,,others,ORR North 1,1.0,2023-11-28 01:20:52.458485+00,Hennuru,,Bengaluru North Corporation,North Zone 1,"VeerannapalyaJunction(BEL,HO)"
6273,unplanned,12.98066,77.5973363,0.0,0.0,"Queens Road, Coffee Board Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",road_conditions,False,2023-11-28 01:20:09.639+00,,,CBD 2,1.0,2023-11-28 01:22:27.247197+00,Cubbon Park,2023-11-28 05:26:04.635423+00,Bengaluru Central Corporation,Central Zone 2,MinskSquare(CTO Junction)
6274,unplanned,13.0146481,77.5839784,0.0,0.0,"Sri Ramana Maharshi Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",road_conditions,False,2023-11-28 03:24:29.915+00,,,Bellary Road 1,1.0,2023-11-28 03:26:17.908795+00,Sadashivanagar,2023-11-28 04:25:29.923576+00,Bengaluru North Corporation,North Zone 2,MekhriCircle
6275,unplanned,12.9759169,77.5872273,0.0,0.0,"Dr Ambedkar Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",others,False,2023-11-28 03:25:06.881+00,,,Non-corridor,0.0,2023-11-28 03:27:07.683851+00,Halasuru Gate,2023-11-28 04:40:10.133183+00,Bengaluru Central Corporation,Central Zone 2,K R Circle
6276,unplanned,12.9771399,77.5991126,0.0,0.0,"Queens Road, Mahatma Gandhi Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",accident,False,2023-11-28 03:28:41.154+00,,,Old Madras Road,1.0,2023-11-28 03:30:17.621289+00,Cubbon Park,,Bengaluru Central Corporation,Central Zone 1,QueensStatueCircle
6277,unplanned,12.9923411,77.712944,0.0,0.0,"Whitefield Road, Pioneer Fortune Square, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",vehicle_breakdown,False,2023-11-28 03:28:08.19+00,,heavy_vehicle,Non-corridor,0.0,2023-11-28 03:30:51.711108+00,Mahadevapura,,Bengaluru East Corporation,East Zone 1,HoodiJunction
6278,unplanned,13.0461559,77.5043676,0.0,0.0,"Mumbai Bengaluru Highway, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,2023-11-28 03:31:41.415+00,,bmtc_bus,Non-corridor,0.0,2023-11-28 03:33:15.557776+00,Peenya,2023-11-28 04:34:43.870145+00,Bengaluru West Corporation,West Zone 1,HesaraghattaJunction
6279,unplanned,13.0295451,77.538472,0.0,0.0,"Mumbai Bengaluru Highway, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2023-11-28 03:32:49.416+00,,ksrtc_bus,Tumkur Road,1.0,2023-11-28 03:33:41.640312+00,Yeshwanthpura,,Bengaluru West Corporation,West Zone 1,GokuldasImagesJunc
6280,unplanned,13.0377638,77.6267149,0.0,0.0,"MBT Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2023-11-28 03:37:35.809+00,,heavy_vehicle,ORR North 1,1.0,2023-11-28 03:38:31.271913+00,Hennuru,,Bengaluru North Corporation,North Zone 1,Nagavara-ORR Junction
6281,unplanned,12.9422816,77.6972978,0.0,0.0,"Outer Ring Road, SLS Serenity Apartment, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2023-11-28 03:36:31.545+00,,bmtc_bus,ORR East 1,1.0,2023-11-28 03:39:11.145948+00,HAL Old Airport,2023-11-28 04:42:37.798169+00,Bengaluru East Corporation,East Zone 1,Kadubeesanahalli-ORR Junc
6282,unplanned,13.03768,77.6264683,0.0,0.0,"MBT Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2023-11-28 03:38:50.364+00,,heavy_vehicle,ORR North 1,1.0,2023-11-28 03:39:41.246308+00,Hennuru,,Bengaluru North Corporation,North Zone 1,Nagavara-ORR Junction
6283,planned,12.95236447,77.60536618,12.93429414,77.61249264,"Anepalya, Hosur Road, Vinayakanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560047, India",public_event,True,2023-12-04 07:05:46+00,2023-12-04 22:05:46+00,,Hosur Road,1.0,2023-11-28 05:37:25.696835+00,Ashok Nagar,,Bengaluru Central Corporation,Central Zone 1,AnepalyaJunc
6284,unplanned,12.9591615,77.5557552,0.0,0.0,"Mysore Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",pot_holes,False,2023-11-28 05:44:38.859+00,,,Mysore Road,1.0,2023-11-28 05:46:11.940055+00,Chamarajpet,2023-12-05 22:52:05.959246+00,Bengaluru Central Corporation,Central Zone 2,BangaloreBodyBuildersJunc
6285,unplanned,12.9705526,77.5869031,0.0,0.0,"Nrupatunga Road, Cubbonpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2023-11-28 06:10:34.936+00,,others,Mysore Road,1.0,2023-11-28 06:14:38.921585+00,Halasuru Gate,2023-11-28 06:14:53.61593+00,Bengaluru Central Corporation,Central Zone 2,PoliceCornerJunc
6286,unplanned,12.9067083,77.6288629,0.0,0.0,"Hosur Road, Vivekananda Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,2023-11-28 06:20:59.474+00,,bmtc_bus,Hosur Road,1.0,2023-11-28 06:23:18.301182+00,Madiwala,,Bengaluru South Corporation,South Zone 2,Bommanahalli
6287,unplanned,13.021745,77.5322883,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, FTI Junction, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",vehicle_breakdown,False,2023-11-28 06:46:26.28+00,,bmtc_bus,Non-corridor,0.0,2023-11-28 06:50:27.108616+00,Rajajinagar,,Bengaluru West Corporation,West Zone 1,FTI Junction(KanteeravaStudio)
6288,unplanned,12.9530767,77.5418967,0.0,0.0,"Mysore Road, Iyannashetty Layout, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2023-11-28 06:54:59.417+00,,private_bus,Mysore Road,1.0,2023-11-28 06:56:22.065203+00,Byatarayanapura,2023-11-28 08:36:23.053676+00,Bengaluru West Corporation,West Zone 2,SatteliteBusStandJunc
6289,unplanned,12.9862929,77.6462931,0.0,0.0,"Old Madras Road, Aveda Meta, Binnamangala, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",vehicle_breakdown,False,2023-11-28 07:21:15.274+00,,bmtc_bus,Old Madras Road,1.0,2023-11-28 07:22:17.341627+00,Banaswadi,,Bengaluru Central Corporation,Central Zone 1,OldMadrasRd-80FeetRdJunc
6290,unplanned,12.9433721,77.5263333,0.0,0.0,"Mysore Road, Pantharapalya, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",vehicle_breakdown,False,2023-11-28 07:30:38.005+00,,private_bus,Mysore Road,1.0,2023-11-28 07:31:27.766654+00,Byatarayanapura,,Bengaluru West Corporation,West Zone 1,MysoreRd-RingRdJunc(Nayandanahallii)
6291,unplanned,13.0440662,77.5088438,0.0,0.0,"Mumbai Bengaluru Highway, Sattva Opus, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,2023-11-28 07:43:53.869+00,,ksrtc_bus,Tumkur Road,1.0,2023-11-28 07:45:07.965219+00,Peenya,,Bengaluru West Corporation,West Zone 1,HesaraghattaJunction
6292,unplanned,13.0110103,77.5836395,0.0,0.0,"Bellary Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,2023-11-28 08:11:05.729+00,,taxi,Bellary Road 1,1.0,2023-11-28 08:12:18.856384+00,Sadashivanagar,2023-11-28 09:22:45.746363+00,Bengaluru West Corporation,West Zone 2,MekhriCircle
6293,unplanned,12.9769842,77.6087452,0.0,0.0,"Kamaraj Road, Tyagi Henagalavarayan Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",vehicle_breakdown,False,2023-11-28 08:24:31.787+00,,taxi,Old Madras Road,1.0,2023-11-28 08:25:52.207567+00,Cubbon Park,,Bengaluru Central Corporation,Central Zone 1,KamrajRdJunction
6294,unplanned,13.0444098,77.5091487,0.0,0.0,"Mumbai Bengaluru Highway, Sattva Opus, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,2023-11-28 08:31:28.744+00,,private_car,Tumkur Road,1.0,2023-11-28 08:32:50.516969+00,Peenya,2023-11-28 08:47:23.295958+00,Bengaluru West Corporation,West Zone 1,HesaraghattaJunction
6295,unplanned,13.0147278,77.5839424,0.0,0.0,"Sri Ramana Maharshi Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,2023-11-28 10:29:21.844+00,,heavy_vehicle,Bellary Road 1,1.0,2023-11-28 10:33:28.19389+00,Sadashivanagar,,Bengaluru West Corporation,West Zone 2,MekhriCircle
6296,unplanned,13.0139284,77.5837687,0.0,0.0,"Bellary Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,2023-11-28 20:31:15.825+00,,others,Bellary Road 1,1.0,2023-11-28 20:34:16.671789+00,Sadashivanagar,2023-11-28 20:58:08.452704+00,Bengaluru West Corporation,West Zone 2,MekhriCircle
6297,unplanned,13.0095235,77.6971236,0.0,0.0,"Basavanapura Main Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",vehicle_breakdown,False,2023-11-28 20:34:28.456+00,,bmtc_bus,Non-corridor,0.0,2023-11-28 20:35:33.496653+00,K.R. Pura,2023-11-28 20:56:39.957294+00,Bengaluru East Corporation,East Zone 2,Devasandra(k r puram)
6298,unplanned,13.0279028,77.5353479,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Block 4, Goraguntepalya, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2023-11-28 20:36:42.676+00,,bmtc_bus,Tumkur Road,1.0,2023-11-28 20:37:29.880889+00,Yeshwanthpura,2023-11-28 21:29:01.494507+00,Bengaluru West Corporation,West Zone 1,GokuldasImagesJunc
6299,unplanned,12.9571883,77.5924233,12.9568708,77.592576,"KH Road, Annipura, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,True,2023-11-28 20:48:11.481+00,,auto,Non-corridor,0.0,2023-11-28 20:49:02.604569+00,Wilson Garden,2023-11-28 20:49:09.198468+00,Bengaluru Central Corporation,Central Zone 2,BMTCJunction-K H Road
6300,unplanned,12.9570052,77.592585,0.0,0.0,"KH Road, BMTC Junction, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,False,2023-11-28 21:13:22.433+00,,auto,Non-corridor,0.0,2023-11-28 21:13:59.861734+00,Wilson Garden,2023-11-28 21:22:02.449026+00,Bengaluru Central Corporation,Central Zone 1,BMTCJunction-K H Road
6301,unplanned,12.973635,77.5693833,0.0,0.0,"Dr TCM Royan Road, Cottonpet Circle, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",pot_holes,False,2023-11-28 21:14:15.797+00,,,Non-corridor,0.0,2023-11-28 21:14:41.300602+00,Chamarajpet,2023-12-19 21:13:13.597554+00,Bengaluru Central Corporation,Central Zone 2,ShantalaJunction
6302,unplanned,13.0282752,77.6325668,0.0,0.0,"MBT Road, Grace Town, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2023-11-28 21:18:41.822+00,,lcv,Airport New South Road,1.0,2023-11-28 21:22:05.254583+00,Hennuru,,Bengaluru North Corporation,North Zone 1,HennurRoad-ORR Junc
6303,unplanned,12.9825195,77.5680083,0.0,0.0,"Old Mysore Road, Platform Road Junction, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2023-11-28 21:21:34.259+00,,bmtc_bus,Non-corridor,0.0,2023-11-28 21:22:26.722149+00,Sheshadripuram,,Bengaluru Central Corporation,Central Zone 2,RRR(Okalipuram)Junction
6304,unplanned,12.9183119,77.6213645,0.0,0.0,"Silk Board Double Decker Flyover, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,2023-11-28 21:58:52.355+00,,auto,ORR East 1,1.0,2023-11-28 22:02:51.756962+00,Madiwala,2023-11-28 22:36:21.609175+00,Bengaluru South Corporation,South Zone 2,SilkBoardJunc
6305,unplanned,13.0187377,77.5575234,0.0,0.0,"CV Raman Road, Yeshwanthapura Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",water_logging,False,2023-11-28 22:29:00.563+00,,,Tumkur Road,1.0,2023-11-28 22:30:54.150539+00,Yeshwanthpura,,Bengaluru West Corporation,West Zone 2,YeshwanthpuraCircle
6306,unplanned,12.9817415,77.57036,0.0,0.0,"Old Mysore Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2023-11-28 22:32:01.542+00,,bmtc_bus,Non-corridor,0.0,2023-11-28 22:33:06.522111+00,Sheshadripuram,,Bengaluru Central Corporation,Central Zone 2,PlatformRdJunction
6307,unplanned,12.989235,77.5503267,0.0,0.0,"Chord Road, Birangi Palya, Shiva Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",vehicle_breakdown,False,2023-11-28 23:32:15.147+00,,bmtc_bus,West of Chord Road,1.0,2023-11-28 23:34:24.182292+00,Vijayanagara,,Bengaluru West Corporation,West Zone 2,ShivanahalliJunctionWOC
6308,unplanned,12.9622433,77.5628658,0.0,0.0,"Mysore Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",vehicle_breakdown,False,2023-11-29 00:26:10.183+00,,heavy_vehicle,Mysore Road,1.0,2023-11-29 00:29:25.218167+00,Chamarajpet,2023-11-29 00:33:43.214538+00,Bengaluru Central Corporation,Central Zone 2,SirsiCircle
6309,unplanned,12.9648247,77.5860978,12.9656093,77.5868579,"Sri Narsimha Rao Road, Unity Buildings, CSI Compound, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,True,2023-11-29 01:33:55.616+00,,others,Mysore Road,1.0,2023-11-29 01:41:45.767114+00,Halasuru Gate,2023-11-29 01:52:14.51909+00,Bengaluru Central Corporation,Central Zone 2,N R SquareJunc
6310,unplanned,13.0082175,77.5718546,0.0,0.0,"Sankey Road, Malleshwaram 18th Cross Junction, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,2023-11-29 03:11:26.755+00,,lcv,Non-corridor,0.0,2023-11-29 03:15:04.028243+00,Sadashivanagar,2023-11-29 03:37:21.831427+00,Bengaluru West Corporation,West Zone 2,Malleswaram18thCrossRd-SampigeRdJunc
6311,unplanned,13.041165,77.61586,0.0,0.0,"MBT Road, Narayana Swami Layout, Veeranapalya Village, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",accident,False,2023-11-29 04:58:22.864+00,,,ORR North 1,1.0,2023-11-29 04:59:17.151329+00,Hennuru,,Bengaluru North Corporation,North Zone 1,"VeerannapalyaJunction(BEL,HO)"
6312,unplanned,12.92517281,77.55040954,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Block 6, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",vehicle_breakdown,False,2023-11-29 05:06:58.281+00,,private_car,ORR West 1,1.0,2023-11-29 05:10:38.684019+00,Banashankari,2023-11-29 06:04:15.216862+00,Bengaluru West Corporation,West Zone 2,KatriguppeJunction
6313,unplanned,12.9318961,77.5445289,0.0,0.0,"80 Feet Main Road, VBHCS Layout, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",vehicle_breakdown,False,2023-11-29 05:44:53.601+00,,private_bus,ORR West 1,1.0,2023-11-29 05:45:55.713206+00,Banashankari,2023-11-29 08:11:03.807699+00,Bengaluru West Corporation,West Zone 2,NCERT Junction
6314,planned,12.96781849,77.58867461,12.98090498,77.59713535,"Kasturba Road, Cubbonpet, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560002, India",procession,True,2024-01-07 18:05:46+00,2024-01-07 22:05:46+00,,Mysore Road,1.0,2023-11-29 06:02:48.238526+00,Halasuru Gate,,Bengaluru Central Corporation,Central Zone 2,HudsonCircle
6315,planned,12.9760586,77.58741676,12.98185117,77.59451266,"KR Circle, Old Post Office Road, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",procession,True,2024-01-07 18:05:46+00,2024-01-07 22:05:46+00,,Non-corridor,0.0,2023-11-29 06:06:13.717042+00,Cubbon Park,,Bengaluru Central Corporation,Central Zone 2,K R Circle
6316,unplanned,12.9267553,77.5480187,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",vehicle_breakdown,False,2023-11-29 06:23:36.46+00,,lcv,ORR West 1,1.0,2023-11-29 06:24:40.498932+00,Banashankari,2023-11-29 07:19:38.960271+00,Bengaluru West Corporation,West Zone 2,ItmaduJunction
6317,unplanned,12.8728187,77.651366,0.0,0.0,"1st Cross Road, Singasandra Industrial Estate, Begur, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,2023-11-29 06:36:11.844+00,,bmtc_bus,Hosur Road,1.0,2023-11-29 06:37:33.069017+00,Electronic City,2023-11-29 07:12:43.62361+00,Bengaluru South Corporation,South Zone 2,NaganathapuraJunction
